src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_bytes_per_sec,flow_packets_per_sec,flow_iat_mean,flow_iat_std,fin_count,syn_count,rst_count,psh_count,ack_count,urg_count,packet_length_mean,packet_length_std,label
192.168.124.176,10.0.107.101,3331,3389,UDP,317.44491539045913,3,0,4095,0,12899.875857085712,9.450458503359496,105.8149717968197,52.2100159384531,0,0,0,4,3,1,1365.0,273.04434276872814,BENIGN
192.168.8.201,10.0.219.4,56852,110,UDP,264.243646367336,15,4,4466,1190,21404.488159905883,71.90333717082952,13.907560335122946,2.262832094331858,1,2,1,1,15,1,297.6842105263158,59.54929621448591,BENIGN
192.168.252.201,10.0.113.29,62540,995,TCP,756.4574003362267,15,4,7190,1917,12039.012369965794,25.117078624063918,39.81354738611719,5.830916336738921,1,0,0,3,15,1,479.3157894736842,95.87109851054639,BENIGN
192.168.128.100,10.0.146.5,34322,21,TCP,309.4768726942334,77,29,91543,34477,407203.28760885843,342.5134779125456,2.9195931386248435,0.6410816081461692,1,1,0,0,77,1,1188.867924528302,237.774297920751,BENIGN
192.168.144.8,10.0.132.104,61315,3389,ICMP,980.0525427101916,53,1,28412,536,29537.191873354615,55.09908667822127,18.149121161299846,3.5582848887542844,0,2,0,2,53,1,536.074074074074,107.21746247457236,BENIGN
192.168.51.76,10.0.245.122,25784,995,TCP,73.23105827429892,471,0,858248,83197,12855815.85443793,6431.6973030185145,0.08515239334220805,0.036817254844360596,0,471,1,0,784,0,1998.8216560509554,218.9408284712215,PortScan
192.168.133.70,10.0.113.107,41071,21,UDP,531.923459275116,38,14,54266,19992,139602.79191520493,97.75842575332835,10.22929729375223,4.025773218914764,0,0,1,0,38,1,1428.0384615384614,285.611184720273,BENIGN
192.168.41.181,10.0.157.198,26170,3389,UDP,33.79267332042089,71,33,70470,32754,3054626.63522456,3077.5901928171183,0.3249295511578932,0.1409074753427392,1,0,1,2,71,0,992.5384615384615,198.50958958644992,BENIGN
192.168.148.202,10.0.29.105,54579,995,UDP,402.1401962672772,72,65,87659,79136,414768.2861554628,340.6772097682688,2.935329899761147,1.1423639697545374,1,1,0,2,72,1,1217.4817518248176,243.4972486601112,BENIGN
192.168.215.251,10.0.17.188,45320,443,UDP,70.10501631491177,63,22,29589,10332,569445.6987310986,1212.4667315984916,0.8247648978224914,0.32344516825700437,1,2,1,4,63,0,469.6588235294118,93.93363428554102,BENIGN
192.168.45.246,10.0.79.20,23487,5900,ICMP,877.4731026797058,76,56,85960,63339,170146.5259095206,150.43196150045694,6.6475235051492865,2.1154684808566597,0,0,1,1,76,0,1131.0530303030303,226.21301818213237,BENIGN
192.168.71.106,10.0.54.245,19426,3389,TCP,363.1472215908015,59,1,83462,1414,233723.39082808478,165.22224715685337,6.052453693180025,1.9774724507530348,1,1,0,1,59,0,1414.6,282.92231287676657,BENIGN
192.168.44.137,10.0.165.74,53795,80,ICMP,854.3676844345272,94,93,92488,91504,215354.5872018523,218.87531961577884,4.568811146708701,0.7542188759025605,1,1,1,4,94,1,983.9144385026738,196.78468071524046,BENIGN
192.168.142.89,10.0.72.235,38723,5900,TCP,532.7720594843181,93,2,17041,366,32672.50917183724,178.3126541807628,5.60812694194019,1.549536563436651,0,2,1,1,93,1,183.23157894736843,36.64873124308555,BENIGN
192.168.99.143,10.0.240.228,52052,443,UDP,192.76348355673002,52,12,23605,5447,150713.19247792094,332.0130909605858,3.0119294305739066,1.319189975879702,1,2,0,3,52,1,453.9375,90.78929072697389,BENIGN
192.168.23.226,10.0.57.180,50407,993,UDP,837.6350470991558,48,41,16510,14102,36545.7487792727,106.25152362979452,9.411629742687143,3.8352283207234534,1,1,1,0,48,0,343.9550561797753,68.7920155744067,BENIGN
192.168.236.59,10.0.183.158,20302,993,ICMP,1.1076149606883208,30,20,2991,1994,4500661.490615928,45142.04102924702,0.022152299213766415,0.005758113231337377,1,2,1,0,30,0,99.7,19.944353314594686,Malware
192.168.174.156,10.0.97.171,39065,3389,UDP,3.4170142655857694,9621,0,8751225,0,2561073592.269537,2815615.988758741,0.0011412306458665538,0.0003039261830496653,0,9621,1,3,6061,0,909.5961958216402,288.77167306583715,DDoS
192.168.44.14,10.0.237.29,34121,143,UDP,6.662022579209071,4427,0,7424707,0,1114482413.069437,664512.9084095032,0.001048301592240063,0.00016638711294846784,1,4427,1,4,5718,0,1677.1418567878925,259.6959452898117,DDoS
192.168.53.75,10.0.133.27,17547,21,UDP,572.1742371606049,16,6,21842,8190,52487.508261526724,38.449826243792884,26.007919870936586,9.612734405612157,1,0,0,3,16,1,1365.090909090909,273.02820377021806,BENIGN
192.168.93.150,10.0.232.21,25394,5900,UDP,572.2005796962738,45,22,30694,15006,79867.09839451357,117.09180727423214,8.540307159645879,2.440591712970392,0,0,0,1,45,1,682.0895522388059,136.4187522441884,BENIGN
192.168.178.195,10.0.49.36,33149,5900,UDP,660.6424169816368,96,7,42682,3112,69317.37778695021,155.908850767696,6.414004048365405,2.9476218145385373,1,0,0,1,96,0,444.6019417475728,88.92133421494117,BENIGN
192.168.57.107,10.0.156.232,11643,3389,ICMP,257.57320768746,88,23,30780,8044,150729.9627494997,430.9454426435831,2.3204793485356756,0.8248585998904638,1,0,1,3,88,1,349.76576576576576,69.95604375604208,BENIGN
192.168.86.133,10.0.187.68,15612,5900,TCP,263.0426264530551,61,35,24367,13981,145786.25722034418,364.95985952730365,2.7400273588859907,0.9410038619436089,0,1,0,3,61,1,399.4583333333333,79.89251400080722,BENIGN
192.168.146.87,10.0.207.225,19348,110,UDP,879.7218952150503,85,24,55372,15634,80714.14430652815,123.90279313595425,8.070843075367433,1.7847213125280914,0,2,0,4,85,0,651.4311926605504,130.28925468793645,BENIGN
192.168.166.245,10.0.191.175,13312,21,TCP,856.8732165593915,35,10,19124,5464,28695.026901095534,52.51652068282492,19.041627034653143,2.628175152093899,1,1,0,3,35,1,546.4,109.2837352504298,BENIGN
192.168.128.97,10.0.193.237,18818,143,TCP,931.0676210928715,20,5,9284,2321,12464.185991537594,26.850896147215842,37.24270484371486,10.759395068012259,0,1,0,4,20,0,464.2,92.8410075346726,BENIGN
192.168.233.161,10.0.141.128,50530,22,UDP,9.180259697093085,1949,0,1240513,0,135128312.3714688,212303.3622477094,0.0018784647639227675,0.0004916802097935972,1,1949,0,2,5063,0,636.4869163673678,49.003119886794025,DDoS
192.168.29.15,10.0.174.245,24828,22,UDP,418.71346819382904,53,52,78979,77489,373687.5259230221,250.76814570338553,3.987747316131705,0.7705176215741937,1,1,1,1,53,0,1490.1714285714286,298.036625821695,BENIGN
192.168.17.12,10.0.150.145,9097,25,ICMP,284.059605317316,71,62,44526,38882,293628.51471551886,468.21159189962606,2.1357865061452332,0.30115420813096777,1,1,1,2,71,1,627.1278195488721,125.42582792706047,BENIGN
192.168.92.40,10.0.34.96,8270,3389,ICMP,702.4546084317069,98,45,8764,4024,18204.73500565447,203.57187252178522,4.912269989032915,1.7314535002192326,1,1,1,4,98,0,89.42657342657343,17.887417895016526,BENIGN
192.168.93.216,10.0.22.194,20651,995,ICMP,383.83215058130446,37,32,46753,40435,227151.37298414393,179.76607716550365,5.562784791033398,1.5378887121051583,0,1,1,0,37,1,1263.5942028985507,252.7189906976355,BENIGN
192.168.135.21,10.0.73.167,22801,5900,ICMP,366.995481450398,62,61,73873,72682,399337.3417590917,335.15399021779047,2.983703101222748,0.9120994655823672,1,0,0,4,62,0,1191.5040650406504,238.3025361120735,BENIGN
192.168.185.216,10.0.28.36,48499,22,ICMP,652.2594678642877,334,309,380287,351823,1122421.4228689838,985.8040115621377,1.0144004165852063,0.15827266060353204,0,0,0,3,334,1,1138.5847589424573,227.71715968237936,BruteForce
192.168.6.227,10.0.207.157,50754,21,ICMP,54.1262615258786,88,7,7028,559,140172.2525464379,1755.155396324186,0.5697501213250379,0.1190886343140666,1,1,0,0,88,0,79.86315789473684,15.97274010510973,Malware
192.168.176.2,10.0.204.54,4869,22,UDP,619.9630102342597,85,77,31739,28752,97571.95026384368,261.3059123298123,3.826932161939875,1.686203212283386,0,0,0,1,85,0,373.4012345679012,74.68094696958967,BENIGN
192.168.197.148,10.0.11.234,16382,22,TCP,633.6075341360496,33,22,42303,28202,111275.50763129184,86.80452336318065,11.520136984291812,3.8387011583916535,1,1,1,0,33,0,1281.909090909091,256.382389018089,BENIGN
192.168.41.17,10.0.88.21,36658,995,TCP,108.91772837656069,90,38,109486,46227,1429638.7036429392,1175.198949774882,0.8509197529418804,0.1849861500683713,1,0,0,4,90,0,1216.5078125,243.30260717532224,BENIGN
192.168.36.210,10.0.241.231,35935,21,TCP,936.7115037038516,36,24,43840,29227,78003.73937021775,64.05387332466182,15.611858395064193,2.6692502519759493,0,2,0,2,36,1,1217.7833333333333,243.5597232065285,BENIGN
192.168.194.35,10.0.211.134,19730,21,TCP,960.7673601400148,44,13,9898,2924,13345.582429165184,59.3275774810806,16.855567721754646,5.307274323513749,0,1,1,1,44,0,224.94736842105263,44.99469217273793,BENIGN
192.168.105.239,10.0.3.46,24374,80,TCP,673.1588582305096,20,6,28572,8571,55177.16887457364,38.623869658856705,25.89072531655806,5.842626011530215,0,0,1,4,20,1,1428.576923076923,285.7281743450312,BENIGN
192.168.155.166,10.0.72.65,49845,5900,ICMP,98.26952689742988,21,13,27240,16863,448796.299243743,345.9872157061257,2.890280202865585,1.3920078088674512,1,2,1,3,21,1,1297.1470588235295,259.4362826496758,BENIGN
192.168.18.184,10.0.220.57,1779,143,TCP,740.9229174855594,24,18,4479,3359,10578.698289694572,56.686058709769334,17.641021844894272,3.0314316515786146,0,1,0,0,24,0,186.61904761904762,37.327750262733666,BENIGN
192.168.162.160,10.0.218.89,49473,53,TCP,324.49575532752897,42,36,41916,35928,239892.19803947315,240.3729439273278,4.160201991378576,0.6190503931080671,1,2,0,0,42,1,998.0,199.60213146221383,BENIGN
192.168.188.45,10.0.98.131,65316,22,ICMP,422.34089707078203,93,81,105453,91846,467155.8008433499,411.9894644511269,2.427246534889552,0.5525388606734786,1,2,0,2,93,1,1133.9022988505747,226.78253822012732,BENIGN
192.168.73.59,10.0.240.2,25024,25,UDP,83.6513055840471,75,60,88804,71043,1910872.7459058806,1613.8421158813983,0.6196393006225711,0.1769644480437783,1,2,0,4,75,0,1184.0518518518518,236.8126474887083,BENIGN
192.168.214.56,10.0.107.127,52974,53,UDP,49.7195490515003,816,0,24223,20185,893169.8063874531,16412.055530808902,0.3476891542062958,0.16215217276339058,0,816,1,0,78,1,54.42156862745098,62.11051482650268,PortScan
192.168.25.67,10.0.252.190,25526,22,ICMP,535.9294847072972,42,33,20959,16467,69833.81408925571,139.94378391209796,7.145726462763963,3.4712000651084147,0,0,1,3,42,1,499.0133333333333,99.80585221803211,BENIGN
192.168.148.100,10.0.163.160,56441,22,ICMP,715.0385231675019,13,6,8629,3982,17636.811991800616,26.57199491271205,37.6336064825001,15.408283873199794,0,2,0,2,13,0,663.7368421052631,132.7539611986409,BENIGN
192.168.175.4,10.0.55.66,23106,110,UDP,36.57653812256864,8,5,6931,4332,307929.6340801167,355.41909287414694,2.813579855582203,0.5652179573914504,1,2,1,1,8,1,866.3846153846154,173.29909813818023,BENIGN
192.168.165.134,10.0.135.224,31455,5900,UDP,312.55199405896633,28,15,32869,17608,161499.52954860037,137.57710978445263,7.268651024627124,1.0918973813333988,0,1,0,0,28,1,1173.8837209302326,234.78304959482026,BENIGN
192.168.214.139,10.0.240.144,26208,80,ICMP,553.3401959822567,68,54,78722,62515,255244.42472371712,220.47919324464192,4.5355753769037435,1.7747095936194557,1,0,1,1,68,1,1157.6803278688524,231.53715352240772,BENIGN
192.168.52.15,10.0.229.84,37762,443,UDP,552.3252592847645,98,49,64845,32422,176104.56586026182,266.1475236355443,3.757314689012003,1.0895475642395647,1,1,1,1,98,1,661.6802721088435,132.33782650038435,BENIGN
192.168.49.129,10.0.73.84,39476,143,UDP,662.1984519027906,56,41,27282,19974,71362.29307726785,146.4817679976084,6.826788163946294,2.718147801596145,1,2,0,1,56,1,487.17525773195877,97.43823343112365,BENIGN
192.168.118.94,10.0.155.167,34696,25,UDP,603.7308620158227,24,21,17717,15502,55022.86215596742,74.53652418852265,13.416241378129394,1.3979382268005247,1,0,1,4,24,1,738.2,147.645760687266,BENIGN
192.168.24.74,10.0.166.22,25753,22,ICMP,423.3059082570383,91,48,57782,30478,208501.69647622088,328.3677295512656,3.045366246453513,0.5546622249744698,0,2,1,1,91,1,634.9640287769785,126.99427512038443,BENIGN
192.168.189.97,10.0.184.3,9918,22,UDP,108.83577093181789,85,78,16653,15282,293423.7496236991,1497.6693655444794,0.667704116146122,0.10701323454371683,1,0,1,2,85,0,195.920245398773,39.18531895032484,BENIGN
192.168.121.36,10.0.8.168,53461,21,ICMP,2.358243844421768,7324,0,7707924,0,3268501693.8483524,3105700.887261646,0.0003591550317382142,3.796656309802183e-05,1,7324,1,1,7074,1,1052.4199890770071,217.92267346542053,DDoS
192.168.113.17,10.0.176.149,39089,5900,TCP,77.88736736288968,89,27,54743,16607,916066.3971035118,1489.3300919973003,0.6714428220938765,0.2579381569200279,1,2,0,4,89,0,615.0862068965517,123.01987279813517,Malware
192.168.244.71,10.0.219.47,1784,53,UDP,794.8682295054912,88,22,39398,9849,61956.18112783031,138.38771750688028,7.226074813686283,2.9818699636892854,0,2,0,0,88,0,447.7,89.54268198360049,BENIGN
192.168.228.135,10.0.238.133,20503,5900,TCP,2.1886012969213673,7208,0,2373119,0,1084308504.8602445,3293427.638071518,0.002100395339106332,0.000627219899559995,1,7208,0,2,4371,1,329.23404550499447,108.58474797197535,DDoS
192.168.166.55,10.0.68.207,50263,21,ICMP,550.8009275599122,14,11,14770,11605,47884.81405948815,45.38844934548639,22.03203710239649,5.04965198361727,1,1,0,3,14,0,1055.0,211.0033593982727,BENIGN
192.168.236.163,10.0.141.207,61101,21,UDP,37.4580161973194,90,13,108517,15674,3315471.896477194,2749.745193590123,0.3636700601681495,0.11605607480788628,0,1,0,2,90,0,1205.7378640776699,241.14911870162655,Malware
192.168.29.246,10.0.80.36,24940,443,UDP,334.5685690550274,72,62,7191,6192,40000.768864211095,400.51580570905526,2.496780366082294,0.5916322051232008,1,0,0,1,72,1,99.8731343283582,19.975428431347165,BENIGN
192.168.221.96,10.0.188.117,26693,53,UDP,4.321505434076236,1184,0,12496279,0,2891649493.591624,273978.5979820459,0.0009676167014810022,0.00041014340410220387,0,1184,1,0,9798,0,10554.289695945947,255.07817077446472,DDoS
192.168.98.226,10.0.156.205,34894,53,TCP,898.6620440701645,97,86,114908,101877,241230.84025909318,203.6360623078813,4.910721552295981,0.790287891256494,1,2,0,0,97,0,1184.6174863387978,236.9240226895856,BENIGN
192.168.85.197,10.0.10.6,21618,993,UDP,808.9906450566496,17,0,13886,0,17164.598978802325,21.01384002878003,47.587685003332325,11.272312056199414,0,0,0,4,17,1,816.8235294117648,163.36595573843798,BENIGN
192.168.77.141,10.0.40.107,16219,21,UDP,40.631826766240714,752,0,438112,360900,19664683.170579612,18507.659139381973,0.04411707575053281,0.021676051236254185,0,752,0,4,505,1,1062.5159574468084,173.50989460972684,PortScan
192.168.183.200,10.0.101.246,15803,993,UDP,98.2793523788962,40,28,56604,39622,979106.9809762286,691.9052512458541,1.4452845938072971,0.5286410443893317,0,0,1,1,40,1,1415.0882352941176,283.0207091012744,BENIGN
192.168.209.12,10.0.4.117,56268,25,UDP,484.0385452976065,52,1,61497,1182,129491.7535161635,109.49541212139098,9.132802741464273,4.166273460734665,0,0,1,2,52,0,1182.622641509434,236.53034913498365,BENIGN
192.168.126.254,10.0.133.227,16060,25,ICMP,882.0458305463393,95,58,28211,17224,51510.92882765236,173.46037439486764,5.765005428407446,1.8672983647436232,0,0,1,1,95,1,296.96078431372547,59.393434140728075,BENIGN
192.168.111.220,10.0.35.23,23853,110,TCP,153.80890873513798,74,71,52997,50849,675162.4522531715,942.7282281138404,1.0607510947250895,0.3100236486042057,1,0,0,4,74,0,716.1793103448276,143.23689743218176,BENIGN
192.168.24.197,10.0.169.234,3916,53,UDP,603.9776658759396,91,51,32405,18161,83721.63882362256,235.10803134427093,4.253363844196757,0.7052508925751141,1,2,1,0,91,1,356.09859154929575,71.22021423135608,BENIGN
192.168.21.92,10.0.127.80,31543,5900,UDP,893.4111892943346,93,42,77472,34987,125875.96993141122,151.1062337451028,6.617860661439515,1.69207742865646,1,0,0,1,93,0,833.0296296296297,166.60779827368765,BENIGN
192.168.178.117,10.0.95.33,56942,143,UDP,850.3217732598425,49,17,65544,22740,103824.22604745187,77.6176761262723,12.883663231209736,1.3490735067139374,0,1,0,2,49,1,1337.6363636363637,267.5297742455595,BENIGN
192.168.227.141,10.0.138.75,55249,3389,UDP,254.12601943050512,79,15,70164,13322,328522.0466093619,369.89522053134675,2.703468291813884,1.1708112852003367,1,2,1,2,79,0,888.1489361702128,177.6324478945205,BENIGN
192.168.64.226,10.0.187.184,11578,5900,TCP,498.9437567301282,86,33,74382,28542,206283.77169106493,238.50383614353044,4.192804678404439,0.6332481840138418,0,0,1,3,86,1,864.90756302521,172.98357878096564,BENIGN
192.168.50.161,10.0.141.78,38903,21,TCP,40.322517939909766,9,0,10585,0,262508.408224263,223.20034709668087,4.480279771101085,1.5338628748793925,1,2,0,2,9,1,1176.111111111111,235.23226521600395,BENIGN
192.168.74.191,10.0.68.243,24722,5900,UDP,607.1094857680339,48,44,58036,53200,183222.30603806008,151.53774097865374,6.599016149652543,2.1297366305701915,0,2,0,2,48,1,1209.0869565217392,241.819183092046,BENIGN
192.168.113.29,10.0.7.221,39988,143,TCP,8.041562277800132,9566,0,1482749,0,184385688.8472204,1189569.8459499958,0.004208442946813611,0.0009623235582797043,1,9566,1,1,1955,0,155.001986201129,151.6879234155633,DDoS
192.168.161.31,10.0.112.47,21125,995,TCP,462.99436024808284,72,16,52439,11653,138429.33198075686,190.0671100029115,5.261299548273668,2.2551564902405747,1,0,0,1,72,0,728.3181818181819,145.66425489936714,BENIGN
192.168.101.155,10.0.121.93,41410,143,TCP,357.6723146260422,28,9,34149,10976,126162.96580622862,103.44664232311266,9.666819314217356,4.09130449706023,1,1,0,2,28,1,1219.5945945945946,243.92509663544038,BENIGN
192.168.225.116,10.0.191.253,51156,143,TCP,953.9746484255847,6,2,6826,2275,9540.085803139587,8.385967083300374,119.2468310531981,27.701053386055225,1,0,0,2,6,1,1137.625,227.5448318633373,BENIGN
192.168.212.37,10.0.234.209,47854,25,ICMP,659.3863647221002,7,4,10260,5863,24451.521691376,16.682176927689387,59.94421497473638,25.17833102067001,1,2,0,2,7,0,1465.7272727272727,293.16089921657766,BENIGN
192.168.76.130,10.0.203.108,5787,22,TCP,172.74064516937725,5,1,4243,848,29471.92882722029,34.7341530079202,28.79010752822954,6.832186049611375,1,2,1,1,5,0,848.5,169.72811171372436,BENIGN
192.168.51.235,10.0.186.5,42756,21,UDP,956.5448969011807,21,7,11996,3998,16720.59518775763,29.272018585545432,34.16231774647074,8.194900915264983,0,2,0,2,21,1,571.2142857142857,114.25380452179284,BENIGN
192.168.28.193,10.0.113.45,43075,3389,TCP,155.67378398512213,79,58,88611,65056,987109.0434513115,880.0454160804185,1.1363049925921322,0.4646582989857538,1,1,1,0,79,0,1121.6569343065694,224.33291757775243,BENIGN
192.168.250.25,10.0.35.163,15125,5900,ICMP,599.2481790963833,247,97,38476,15110,89422.0489427323,574.0526412925002,1.7420005206290212,0.3839036609402924,0,1,1,4,247,0,155.77325581395348,31.155331376593324,BruteForce
192.168.34.41,10.0.51.175,30033,5900,TCP,828.4210031847812,92,29,28843,9092,45791.934118235426,146.0609998235531,6.846454571775051,2.946654381410238,1,0,0,2,92,1,313.5123966942149,62.70432954858561,BENIGN
192.168.39.233,10.0.132.30,8861,3389,ICMP,593.1781699293145,18,15,15584,12986,48164.280899623314,55.6325260653682,17.97509605846408,4.468943298311189,0,0,0,1,18,1,865.7575757575758,173.15878488641346,BENIGN
192.168.145.57,10.0.83.225,59776,443,TCP,9.34753196166918,6733,0,5034248,0,538564406.160216,720297.0824394694,0.0003009329073730341,9.740426378701712e-05,1,6733,0,3,4556,0,747.6976087925145,220.99423007132341,DDoS
192.168.210.220,10.0.80.244,24146,22,ICMP,846.2780863197013,49,18,70424,25870,113785.29298656883,79.17019367873505,12.631016213726886,5.244247034700527,1,2,1,2,49,1,1437.2238805970148,287.4470283706374,BENIGN
192.168.57.181,10.0.237.12,2572,5900,UDP,444.7397639735828,55,2,26733,972,62294.85700236522,128.16483844558087,7.80245199953654,3.04925606387427,1,2,0,4,55,0,486.05263157894734,97.21289361701697,BENIGN
